7,17600.000000,1200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,17600.000000,1200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,17600.000000,1600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,17600.000000,1600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,17600.000000,2000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,17600.000000,2000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,5600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,5600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18400.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18400.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18000.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18000.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,17600.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,17600.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,17200.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,17200.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,16800.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,16800.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,16400.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,16400.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,16000.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,16000.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15200.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15200.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,14800.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,14800.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,14400.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,14400.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,14000.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,14000.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,13600.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,13600.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,13200.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,13200.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12800.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12800.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12400.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12400.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12000.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12000.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,11600.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,11600.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,11600.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,11600.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12000.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12000.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12400.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12400.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12800.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12800.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,13200.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,13200.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,13600.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,13600.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,14000.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,14000.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,14400.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,14400.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,14800.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,14800.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15600.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15600.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16400.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16400.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16800.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16800.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,17200.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,17200.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,17600.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,17600.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18000.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18000.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,6000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,6000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,6400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,6400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,7600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,7600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,8000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,8000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,18800.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,4000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,4000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,4400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,4400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,4800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,4800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,5200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,5200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,5600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,5600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,6000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,6000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,6400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,6400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,7600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,7600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,8000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,18400.000000,8000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,17200.000000,2000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,17200.000000,2000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,1600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,1600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,2000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,2000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,2400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,2400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,2800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,2800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,3200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,3200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,4000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,4000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,4400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,4400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,4800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,4800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,5200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,5200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,17200.000000,4000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,17200.000000,4000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,5200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,5200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,4800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,4800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,4400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,4400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,4000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,4000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,3200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,3200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,2800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,2800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,2400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,2400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,2000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,2000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,1600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,1600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16400.000000,1600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16400.000000,1600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16400.000000,2000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16400.000000,2000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16800.000000,2000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16800.000000,2000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,5600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,5600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,6000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,6000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,6400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,15600.000000,6400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,5600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,16000.000000,5600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,13200.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,13200.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12800.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12800.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12400.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12400.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12000.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,12000.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,11600.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,16800.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,16800.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,11600.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,11600.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12000.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12000.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12400.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12400.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12800.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,12800.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,13200.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,13200.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,13600.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,13600.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,2000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,2400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,2800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,3200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,4000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,4400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,4800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,5200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,5600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,6000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,6400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15200.000000,1600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,15600.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,11200.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,11200.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,11200.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,11200.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10800.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10800.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10400.000000,6800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10400.000000,6800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,11200.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,11200.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10800.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10800.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10400.000000,7200.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10400.000000,7200.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,11200.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,11200.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10800.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10800.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10400.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10400.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10800.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10800.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10400.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10400.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10000.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10000.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,9600.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,9600.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,9200.000000,8800.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,9200.000000,8800.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,7600.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,7600.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,7200.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,7200.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,6800.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,6800.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,6400.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,6400.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,6000.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,6000.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,5600.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,5600.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,5200.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,5200.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,4800.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,4800.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,4400.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,4400.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,4000.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,4000.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,3600.000000,3600.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,3600.000000,3600.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10000.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,10000.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,9600.000000,8400.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,9600.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
7,9200.000000,8400.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10400.000000,2000.000000,0.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
0,10400.000000,2000.000000,400.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0
